Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over
271,272,-7.38590E-001,1.27051E-005,0.00000E+000,-7.38049E-001,0.00000E+000,8,...........
272,273,-7.38437E-001,1.28300E-005,0.00000E+000,-7.37899E-001,0.00000E+000,8,...........
273,274,-7.38296E-001,1.29482E-005,0.00000E+000,-7.37749E-001,0.00000E+000,8,...........
274,275,-7.38098E-001,1.31148E-005,0.00000E+000,-7.37549E-001,0.00000E+000,8,...........
275,276,-7.37949E-001,1.32173E-005,0.00000E+000,-7.37399E-001,0.00000E+000,8,...........
276,277,-7.37802E-001,1.33391E-005,0.00000E+000,-7.37249E-001,0.00000E+000,8,...........
277,278,-7.37601E-001,1.35064E-005,0.00000E+000,-7.37049E-001,0.00000E+000,8,...........
278,279,-7.37450E-001,1.36321E-005,0.00000E+000,-7.36899E-001,0.00000E+000,8,...........
279,280,-7.37304E-001,1.37588E-005,0.00000E+000,-7.36749E-001,0.00000E+000,8,...........
280,281,-7.37104E-001,1.39439E-005,0.00000E+000,-7.36549E-001,0.00000E+000,8,...........
281,282,-7.36953E-001,1.40625E-005,0.00000E+000,-7.36399E-001,0.00000E+000,8,...........
282,283,-7.36803E-001,1.41620E-005,0.00000E+000,-7.36249E-001,0.00000E+000,8,...........
283,284,-7.36602E-001,1.43249E-005,0.00000E+000,-7.36049E-001,0.00000E+000,8,...........
284,285,-7.36456E-001,1.44673E-005,0.00000E+000,-7.35899E-001,0.00000E+000,8,...........
285,286,-7.36305E-001,1.45793E-005,0.00000E+000,-7.35749E-001,0.00000E+000,8,...........
286,287,-7.36100E-001,1.47458E-005,0.00000E+000,-7.35549E-001,0.00000E+000,8,...........
287,288,-7.35958E-001,1.48756E-005,0.00000E+000,-7.35399E-001,0.00000E+000,8,...........
288,289,-7.35749E-001,1.50398E-005,0.00000E+000,-7.35199E-001,0.00000E+000,8,...........
289,290,-7.35603E-001,1.51712E-005,0.00000E+000,-7.35049E-001,0.00000E+000,8,...........
290,291,-7.35453E-001,1.53023E-005,0.00000E+000,-7.34899E-001,0.00000E+000,8,...........
291,292,-7.35251E-001,1.54804E-005,0.00000E+000,-7.34699E-001,0.00000E+000,8,...........
292,293,-7.35103E-001,1.56189E-005,0.00000E+000,-7.34549E-001,0.00000E+000,8,...........
293,294,-7.34960E-001,1.57567E-005,0.00000E+000,-7.34399E-001,0.00000E+000,8,...........
294,295,-7.34756E-001,1.59067E-005,0.00000E+000,-7.34199E-001,0.00000E+000,8,...........
295,296,-7.34611E-001,1.60609E-005,0.00000E+000,-7.34049E-001,0.00000E+000,8,...........
296,297,-7.34455E-001,1.61835E-005,0.00000E+000,-7.33899E-001,0.00000E+000,8,...........
297,298,-7.34261E-001,1.63844E-005,0.00000E+000,-7.33699E-001,0.00000E+000,8,...........
298,299,-7.34114E-001,1.65028E-005,0.00000E+000,-7.33549E-001,0.00000E+000,8,...........
299,300,-7.33964E-001,1.66421E-005,0.00000E+000,-7.33399E-001,0.00000E+000,8,...........
300,301,-7.33762E-001,1.68249E-005,0.00000E+000,-7.33199E-001,0.00000E+000,8,...........
301,302,-7.33611E-001,1.69631E-005,0.00000E+000,-7.33049E-001,0.00000E+000,8,...........
302,303,-7.33465E-001,1.71266E-005,0.00000E+000,-7.32899E-001,0.00000E+000,8,...........
303,304,-7.33265E-001,1.73043E-005,0.00000E+000,-7.32699E-001,0.00000E+000,8,...........
304,305,-7.33113E-001,1.74498E-005,0.00000E+000,-7.32549E-001,0.00000E+000,8,...........
305,306,-7.32964E-001,1.75788E-005,0.00000E+000,-7.32399E-001,0.00000E+000,8,...........
306,307,-7.32755E-001,1.77790E-005,0.00000E+000,-7.32199E-001,0.00000E+000,8,...........
307,308,-7.32606E-001,1.79301E-005,0.00000E+000,-7.32049E-001,0.00000E+000,8,...........
308,309,-7.32459E-001,1.80487E-005,0.00000E+000,-7.31899E-001,0.00000E+000,8,...........
309,310,-7.32255E-001,1.82416E-005,0.00000E+000,-7.31699E-001,0.00000E+000,8,...........
310,311,-7.32105E-001,1.83990E-005,0.00000E+000,-7.31549E-001,0.00000E+000,8,...........
311,312,-7.31954E-001,1.85390E-005,0.00000E+000,-7.31399E-001,0.00000E+000,8,...........
312,313,-7.31756E-001,1.87536E-005,0.00000E+000,-7.31199E-001,0.00000E+000,8,...........
313,314,-7.31606E-001,1.88902E-005,0.00000E+000,-7.31049E-001,0.00000E+000,8,...........
314,315,-7.31459E-001,1.90381E-005,0.00000E+000,-7.30899E-001,0.00000E+000,8,...........
315,316,-7.31266E-001,1.92384E-005,0.00000E+000,-7.30699E-001,0.00000E+000,8,...........
316,317,-7.31116E-001,1.94043E-005,0.00000E+000,-7.30549E-001,0.00000E+000,8,...........
317,318,-7.30972E-001,1.95469E-005,0.00000E+000,-7.30399E-001,0.00000E+000,8,...........
318,319,-7.30770E-001,1.97567E-005,0.00000E+000,-7.30199E-001,0.00000E+000,8,...........
319,320,-7.30626E-001,1.99151E-005,0.00000E+000,-7.30049E-001,0.00000E+000,8,...........
320,321,-7.30465E-001,2.00755E-005,0.00000E+000,-7.29899E-001,0.00000E+000,8,...........
321,322,-7.30268E-001,2.02625E-005,0.00000E+000,-7.29699E-001,0.00000E+000,8,...........
322,323,-7.30116E-001,2.04118E-005,0.00000E+000,-7.29549E-001,0.00000E+000,8,...........
323,324,-7.29966E-001,2.05726E-005,0.00000E+000,-7.29399E-001,0.00000E+000,8,...........
324,325,-7.29741E-001,2.08009E-005,0.00000E+000,-7.29199E-001,0.00000E+000,8,...........
325,326,-7.29593E-001,2.09408E-005,0.00000E+000,-7.29049E-001,0.00000E+000,8,...........
326,327,-7.29438E-001,2.11083E-005,0.00000E+000,-7.28899E-001,0.00000E+000,8,...........
327,328,-7.29241E-001,2.13410E-005,0.00000E+000,-7.28700E-001,0.00000E+000,8,...........
328,329,-7.29102E-001,2.14851E-005,0.00000E+000,-7.28549E-001,0.00000E+000,8,...........
329,330,-7.28934E-001,2.16487E-005,0.00000E+000,-7.28400E-001,0.00000E+000,8,...........
330,331,-7.28750E-001,2.18815E-005,0.00000E+000,-7.28199E-001,0.00000E+000,8,...........
331,332,-7.28599E-001,2.20521E-005,0.00000E+000,-7.28050E-001,0.00000E+000,8,...........
332,333,-7.28446E-001,2.21902E-005,0.00000E+000,-7.27900E-001,0.00000E+000,8,...........
333,334,-7.28246E-001,2.24287E-005,0.00000E+000,-7.27700E-001,0.00000E+000,8,...........
334,335,-7.28099E-001,2.25928E-005,0.00000E+000,-7.27550E-001,0.00000E+000,8,...........
335,336,-7.27899E-001,2.28097E-005,0.00000E+000,-7.27350E-001,0.00000E+000,8,...........
336,337,-7.27749E-001,2.29701E-005,0.00000E+000,-7.27200E-001,0.00000E+000,8,...........
337,338,-7.27598E-001,2.31506E-005,0.00000E+000,-7.27050E-001,0.00000E+000,8,...........
338,339,-7.27396E-001,2.33899E-005,0.00000E+000,-7.26850E-001,0.00000E+000,8,...........
339,340,-7.27261E-001,2.35585E-005,0.00000E+000,-7.26700E-001,0.00000E+000,8,...........
340,341,-7.27108E-001,2.37395E-005,0.00000E+000,-7.26550E-001,0.00000E+000,8,...........
341,342,-7.26903E-001,2.39651E-005,0.00000E+000,-7.26350E-001,0.00000E+000,8,...........
342,343,-7.26753E-001,2.41682E-005,0.00000E+000,-7.26200E-001,0.00000E+000,8,...........
343,344,-7.26594E-001,2.43364E-005,0.00000E+000,-7.26050E-001,0.00000E+000,8,...........
344,345,-7.26395E-001,2.45659E-005,0.00000E+000,-7.25850E-001,0.00000E+000,8,...........
345,346,-7.26246E-001,2.47493E-005,0.00000E+000,-7.25700E-001,0.00000E+000,8,...........
346,347,-7.26104E-001,2.49337E-005,0.00000E+000,-7.25550E-001,0.00000E+000,8,...........
347,348,-7.25896E-001,2.51692E-005,0.00000E+000,-7.25350E-001,0.00000E+000,8,...........
348,349,-7.25744E-001,2.53424E-005,0.00000E+000,-7.25200E-001,0.00000E+000,8,...........
349,350,-7.25593E-001,2.55265E-005,0.00000E+000,-7.25050E-001,0.00000E+000,8,...........
350,351,-7.25417E-001,2.57844E-005,0.00000E+000,-7.24850E-001,0.00000E+000,8,...........
351,352,-7.25254E-001,2.59830E-005,0.00000E+000,-7.24700E-001,0.00000E+000,8,...........
352,353,-7.25103E-001,2.61493E-005,0.00000E+000,-7.24550E-001,0.00000E+000,8,...........
353,354,-7.24904E-001,2.64139E-005,0.00000E+000,-7.24350E-001,0.00000E+000,8,...........
354,355,-7.24755E-001,2.66007E-005,0.00000E+000,-7.24200E-001,0.00000E+000,8,...........
355,356,-7.24604E-001,2.67806E-005,0.00000E+000,-7.24050E-001,0.00000E+000,8,...........
356,357,-7.24405E-001,2.70352E-005,0.00000E+000,-7.23850E-001,0.00000E+000,8,...........
357,358,-7.24253E-001,2.72406E-005,0.00000E+000,-7.23700E-001,0.00000E+000,8,...........
358,359,-7.24103E-001,2.74223E-005,0.00000E+000,-7.23550E-001,0.00000E+000,8,...........
359,360,-7.23905E-001,2.77019E-005,0.00000E+000,-7.23350E-001,0.00000E+000,8,...........
360,361,-7.23759E-001,2.78790E-005,0.00000E+000,-7.23200E-001,0.00000E+000,8,...........
361,362,-7.23608E-001,2.81008E-005,0.00000E+000,-7.23050E-001,0.00000E+000,8,...........
362,363,-7.23403E-001,2.83420E-005,0.00000E+000,-7.22850E-001,0.00000E+000,8,...........
363,364,-7.23250E-001,2.85373E-005,0.00000E+000,-7.22700E-001,0.00000E+000,8,...........
364,365,-7.23112E-001,2.87643E-005,0.00000E+000,-7.22550E-001,0.00000E+000,8,...........
365,366,-7.22899E-001,2.90154E-005,0.00000E+000,-7.22350E-001,0.00000E+000,8,...........
366,367,-7.22754E-001,2.92328E-005,0.00000E+000,-7.22200E-001,0.00000E+000,8,...........
367,368,-7.22608E-001,2.94121E-005,0.00000E+000,-7.22050E-001,0.00000E+000,8,...........
368,369,-7.22407E-001,2.96733E-005,0.00000E+000,-7.21850E-001,0.00000E+000,8,...........
369,370,-7.22260E-001,2.98958E-005,0.00000E+000,-7.21700E-001,0.00000E+000,8,...........
370,371,-7.22120E-001,3.01094E-005,0.00000E+000,-7.21550E-001,0.00000E+000,8,...........
371,372,-7.21909E-001,3.03745E-005,0.00000E+000,-7.21350E-001,0.00000E+000,8,...........
372,373,-7.21759E-001,3.05879E-005,0.00000E+000,-7.21200E-001,0.00000E+000,8,...........
373,374,-7.21607E-001,3.08047E-005,0.00000E+000,-7.21050E-001,0.00000E+000,8,...........
374,375,-7.21415E-001,3.11030E-005,0.00000E+000,-7.20850E-001,0.00000E+000,8,...........
375,376,-7.21265E-001,3.12845E-005,0.00000E+000,-7.20700E-001,0.00000E+000,8,...........
376,377,-7.21110E-001,3.15238E-005,0.00000E+000,-7.20550E-001,0.00000E+000,8,...........
377,378,-7.20914E-001,3.17950E-005,0.00000E+000,-7.20350E-001,0.00000E+000,8,...........
378,379,-7.20767E-001,3.20145E-005,0.00000E+000,-7.20200E-001,0.00000E+000,8,...........
379,380,-7.20615E-001,3.22646E-005,0.00000E+000,-7.20050E-001,0.00000E+000,8,...........
380,381,-7.20416E-001,3.25396E-005,0.00000E+000,-7.19850E-001,0.00000E+000,8,...........
381,382,-7.20266E-001,3.27685E-005,0.00000E+000,-7.19700E-001,0.00000E+000,8,...........
382,383,-7.20106E-001,3.29606E-005,0.00000E+000,-7.19550E-001,0.00000E+000,8,...........
383,384,-7.19910E-001,3.32581E-005,0.00000E+000,-7.19350E-001,0.00000E+000,8,...........
384,385,-7.19764E-001,3.34856E-005,0.00000E+000,-7.19200E-001,0.00000E+000,8,...........
385,386,-7.19563E-001,3.38152E-005,0.00000E+000,-7.19000E-001,0.00000E+000,8,...........
386,387,-7.19408E-001,3.39968E-005,0.00000E+000,-7.18850E-001,0.00000E+000,8,...........
387,388,-7.19270E-001,3.42555E-005,0.00000E+000,-7.18700E-001,0.00000E+000,8,...........
388,389,-7.19065E-001,3.45422E-005,0.00000E+000,-7.18500E-001,0.00000E+000,8,...........
389,390,-7.18917E-001,3.47775E-005,0.00000E+000,-7.18350E-001,0.00000E+000,8,...........
390,391,-7.18763E-001,3.49941E-005,0.00000E+000,-7.18200E-001,0.00000E+000,8,...........
391,392,-7.18573E-001,3.53299E-005,0.00000E+000,-7.18000E-001,0.00000E+000,8,...........
392,393,-7.18418E-001,3.55693E-005,0.00000E+000,-7.17850E-001,0.00000E+000,8,...........
393,394,-7.18270E-001,3.58030E-005,0.00000E+000,-7.17700E-001,0.00000E+000,8,...........
394,395,-7.18068E-001,3.61104E-005,0.00000E+000,-7.17500E-001,0.00000E+000,8,...........
395,396,-7.17925E-001,3.63545E-005,0.00000E+000,-7.17350E-001,0.00000E+000,8,...........
396,397,-7.17766E-001,3.66071E-005,0.00000E+000,-7.17200E-001,0.00000E+000,8,...........
397,398,-7.17559E-001,3.69128E-005,0.00000E+000,-7.17000E-001,0.00000E+000,8,...........
398,399,-7.17410E-001,3.71587E-005,0.00000E+000,-7.16850E-001,0.00000E+000,8,...........
399,400,-7.17264E-001,3.73931E-005,0.00000E+000,-7.16700E-001,0.00000E+000,8,...........
400,401,-7.17044E-001,3.77131E-005,0.00000E+000,-7.16500E-001,0.00000E+000,8,...........
401,402,-7.16897E-001,3.79738E-005,0.00000E+000,-7.16350E-001,0.00000E+000,8,...........
402,403,-7.16746E-001,3.82216E-005,0.00000E+000,-7.16200E-001,0.00000E+000,8,...........
403,404,-7.16556E-001,3.85417E-005,0.00000E+000,-7.16000E-001,0.00000E+000,8,...........
404,405,-7.16398E-001,3.88005E-005,0.00000E+000,-7.15850E-001,0.00000E+000,8,...........
405,406,-7.16249E-001,3.90497E-005,0.00000E+000,-7.15700E-001,0.00000E+000,8,...........
406,407,-7.16048E-001,3.93726E-005,0.00000E+000,-7.15500E-001,0.00000E+000,8,...........
407,408,-7.15915E-001,3.96428E-005,0.00000E+000,-7.15350E-001,0.00000E+000,8,...........
408,409,-7.15759E-001,3.98845E-005,0.00000E+000,-7.15200E-001,0.00000E+000,8,...........
409,410,-7.15554E-001,4.02422E-005,0.00000E+000,-7.15000E-001,0.00000E+000,8,...........
410,411,-7.15406E-001,4.04956E-005,0.00000E+000,-7.14850E-001,0.00000E+000,8,...........
411,412,-7.15246E-001,4.07508E-005,0.00000E+000,-7.14700E-001,0.00000E+000,8,...........
412,413,-7.15054E-001,4.11040E-005,0.00000E+000,-7.14500E-001,0.00000E+000,8,...........
413,414,-7.14902E-001,4.13514E-005,0.00000E+000,-7.14350E-001,0.00000E+000,8,...........
414,415,-7.14752E-001,4.16437E-005,0.00000E+000,-7.14200E-001,0.00000E+000,8,...........
415,416,-7.14559E-001,4.19713E-005,0.00000E+000,-7.14000E-001,0.00000E+000,8,...........
416,417,-7.14405E-001,4.22750E-005,0.00000E+000,-7.13850E-001,0.00000E+000,8,...........
417,418,-7.14258E-001,4.25246E-005,0.00000E+000,-7.13700E-001,0.00000E+000,8,...........
418,419,-7.14055E-001,4.28678E-005,0.00000E+000,-7.13500E-001,0.00000E+000,8,...........
419,420,-7.13897E-001,4.31591E-005,0.00000E+000,-7.13350E-001,0.00000E+000,8,...........
420,421,-7.13748E-001,4.34124E-005,0.00000E+000,-7.13200E-001,0.00000E+000,8,...........
421,422,-7.13559E-001,4.37729E-005,0.00000E+000,-7.13001E-001,0.00000E+000,8,...........
422,423,-7.13397E-001,4.40451E-005,0.00000E+000,-7.12851E-001,0.00000E+000,8,...........
423,424,-7.13247E-001,4.43253E-005,0.00000E+000,-7.12700E-001,0.00000E+000,8,...........
424,425,-7.13048E-001,4.47135E-005,0.00000E+000,-7.12501E-001,0.00000E+000,8,...........
425,426,-7.12906E-001,4.49921E-005,0.00000E+000,-7.12351E-001,0.00000E+000,8,...........
426,427,-7.12763E-001,4.52643E-005,0.00000E+000,-7.12201E-001,0.00000E+000,8,...........
427,428,-7.12559E-001,4.56531E-005,0.00000E+000,-7.12001E-001,0.00000E+000,8,...........
428,429,-7.12407E-001,4.59043E-005,0.00000E+000,-7.11851E-001,0.00000E+000,8,...........
429,430,-7.12263E-001,4.62217E-005,0.00000E+000,-7.11701E-001,0.00000E+000,8,...........
430,431,-7.12057E-001,4.65798E-005,0.00000E+000,-7.11501E-001,0.00000E+000,8,...........
431,432,-7.11909E-001,4.68582E-005,0.00000E+000,-7.11351E-001,0.00000E+000,8,...........
432,433,-7.11709E-001,4.72408E-005,0.00000E+000,-7.11151E-001,0.00000E+000,8,...........
433,434,-7.11563E-001,4.75645E-005,0.00000E+000,-7.11001E-001,0.00000E+000,8,...........
434,435,-7.11412E-001,4.78390E-005,0.00000E+000,-7.10851E-001,0.00000E+000,8,...........
435,436,-7.11203E-001,4.82231E-005,0.00000E+000,-7.10651E-001,0.00000E+000,8,...........
436,437,-7.11062E-001,4.85337E-005,0.00000E+000,-7.10501E-001,0.00000E+000,8,...........
437,438,-7.10915E-001,4.88131E-005,0.00000E+000,-7.10351E-001,0.00000E+000,8,...........
438,439,-7.10713E-001,4.92181E-005,0.00000E+000,-7.10151E-001,0.00000E+000,8,...........
439,440,-7.10565E-001,4.95154E-005,0.00000E+000,-7.10001E-001,0.00000E+000,8,...........
440,441,-7.10409E-001,4.98254E-005,0.00000E+000,-7.09851E-001,0.00000E+000,8,...........
441,442,-7.10214E-001,5.02220E-005,0.00000E+000,-7.09651E-001,0.00000E+000,8,...........
442,443,-7.10061E-001,5.05464E-005,0.00000E+000,-7.09501E-001,0.00000E+000,8,...........
443,444,-7.09912E-001,5.08425E-005,0.00000E+000,-7.09351E-001,0.00000E+000,8,...........
444,445,-7.09718E-001,5.12426E-005,0.00000E+000,-7.09151E-001,0.00000E+000,8,...........
445,446,-7.09565E-001,5.15661E-005,0.00000E+000,-7.09001E-001,0.00000E+000,8,...........
446,447,-7.09412E-001,5.18515E-005,0.00000E+000,-7.08851E-001,0.00000E+000,8,...........
447,448,-7.09215E-001,5.22995E-005,0.00000E+000,-7.08651E-001,0.00000E+000,8,...........
448,449,-7.09072E-001,5.25835E-005,0.00000E+000,-7.08501E-001,0.00000E+000,8,...........
449,450,-7.08917E-001,5.29079E-005,0.00000E+000,-7.08351E-001,0.00000E+000,8,...........
450,451,-7.08716E-001,5.33456E-005,0.00000E+000,-7.08151E-001,0.00000E+000,8,...........
451,452,-7.08565E-001,5.36457E-005,0.00000E+000,-7.08001E-001,0.00000E+000,8,...........
452,453,-7.08417E-001,5.39458E-005,0.00000E+000,-7.07851E-001,0.00000E+000,8,...........
453,454,-7.08230E-001,5.43746E-005,0.00000E+000,-7.07651E-001,0.00000E+000,8,...........
454,455,-7.08076E-001,5.47030E-005,0.00000E+000,-7.07501E-001,0.00000E+000,8,...........
455,456,-7.07920E-001,5.50115E-005,0.00000E+000,-7.07351E-001,0.00000E+000,8,...........
456,457,-7.07728E-001,5.54533E-005,0.00000E+000,-7.07151E-001,0.00000E+000,8,...........
457,458,-7.07574E-001,5.57680E-005,0.00000E+000,-7.07001E-001,0.00000E+000,8,...........
458,459,-7.07428E-001,5.60928E-005,0.00000E+000,-7.06851E-001,0.00000E+000,8,...........
459,460,-7.07209E-001,5.65290E-005,0.00000E+000,-7.06651E-001,0.00000E+000,8,...........
460,461,-7.07069E-001,5.68845E-005,0.00000E+000,-7.06501E-001,0.00000E+000,8,...........
461,462,-7.06925E-001,5.71927E-005,0.00000E+000,-7.06351E-001,0.00000E+000,8,...........
462,463,-7.06717E-001,5.76592E-005,0.00000E+000,-7.06151E-001,0.00000E+000,8,...........
463,464,-7.06566E-001,5.79929E-005,0.00000E+000,-7.06001E-001,0.00000E+000,8,...........
464,465,-7.06409E-001,5.83469E-005,0.00000E+000,-7.05851E-001,0.00000E+000,8,...........
465,466,-7.06221E-001,5.87548E-005,0.00000E+000,-7.05651E-001,0.00000E+000,8,...........
466,467,-7.06073E-001,5.91046E-005,0.00000E+000,-7.05501E-001,0.00000E+000,8,...........
467,468,-7.05920E-001,5.94486E-005,0.00000E+000,-7.05351E-001,0.00000E+000,8,...........
468,469,-7.05726E-001,5.98959E-005,0.00000E+000,-7.05151E-001,0.00000E+000,8,...........
469,470,-7.05576E-001,6.02805E-005,0.00000E+000,-7.05001E-001,0.00000E+000,8,...........
470,471,-7.05423E-001,6.06153E-005,0.00000E+000,-7.04851E-001,0.00000E+000,8,...........
471,472,-7.05226E-001,6.10513E-005,0.00000E+000,-7.04651E-001,0.00000E+000,8,...........
472,473,-7.05083E-001,6.14200E-005,0.00000E+000,-7.04501E-001,0.00000E+000,8,...........
473,474,-7.04934E-001,6.17603E-005,0.00000E+000,-7.04351E-001,0.00000E+000,8,...........
474,475,-7.04733E-001,6.22085E-005,0.00000E+000,-7.04151E-001,0.00000E+000,8,...........
475,476,-7.04583E-001,6.25977E-005,0.00000E+000,-7.04001E-001,0.00000E+000,8,...........
476,477,-7.04438E-001,6.29256E-005,0.00000E+000,-7.03851E-001,0.00000E+000,8,...........
477,478,-7.04218E-001,6.33852E-005,0.00000E+000,-7.03651E-001,0.00000E+000,8,...........
478,479,-7.04048E-001,6.37794E-005,0.00000E+000,-7.03501E-001,0.00000E+000,8,...........
479,480,-7.03911E-001,6.41349E-005,0.00000E+000,-7.03351E-001,0.00000E+000,8,...........
480,481,-7.03707E-001,6.46017E-005,0.00000E+000,-7.03151E-001,0.00000E+000,8,...........
481,482,-7.03557E-001,6.49550E-005,0.00000E+000,-7.03001E-001,0.00000E+000,8,...........
482,483,-7.03368E-001,6.54530E-005,0.00000E+000,-7.02801E-001,0.00000E+000,8,...........
483,484,-7.03205E-001,6.58204E-005,0.00000E+000,-7.02651E-001,0.00000E+000,8,...........
484,485,-7.03062E-001,6.61994E-005,0.00000E+000,-7.02501E-001,0.00000E+000,8,...........
485,486,-7.02863E-001,6.66936E-005,0.00000E+000,-7.02301E-001,0.00000E+000,8,...........
486,487,-7.02709E-001,6.70400E-005,0.00000E+000,-7.02151E-001,0.00000E+000,8,...........
487,488,-7.02559E-001,6.74187E-005,0.00000E+000,-7.02001E-001,0.00000E+000,8,...........
488,489,-7.02363E-001,6.79416E-005,0.00000E+000,-7.01801E-001,0.00000E+000,8,...........
489,490,-7.02218E-001,6.83101E-005,0.00000E+000,-7.01651E-001,0.00000E+000,8,...........
490,491,-7.02060E-001,6.86831E-005,0.00000E+000,-7.01501E-001,0.00000E+000,8,...........
491,492,-7.01865E-001,6.92191E-005,0.00000E+000,-7.01301E-001,0.00000E+000,8,...........
492,493,-7.01717E-001,6.95743E-005,0.00000E+000,-7.01151E-001,0.00000E+000,8,...........
493,494,-7.01564E-001,6.99766E-005,0.00000E+000,-7.01001E-001,0.00000E+000,8,...........
494,495,-7.01368E-001,7.04622E-005,0.00000E+000,-7.00801E-001,0.00000E+000,8,...........
495,496,-7.01213E-001,7.08708E-005,0.00000E+000,-7.00651E-001,0.00000E+000,8,...........
496,497,-7.01064E-001,7.12735E-005,0.00000E+000,-7.00501E-001,0.00000E+000,8,...........
497,498,-7.00861E-001,7.17359E-005,0.00000E+000,-7.00301E-001,0.00000E+000,8,...........
498,499,-7.00705E-001,7.21596E-005,0.00000E+000,-7.00151E-001,0.00000E+000,8,...........
499,500,-7.00562E-001,7.25440E-005,0.00000E+000,-7.00001E-001,0.00000E+000,8,...........
500,501,-7.00365E-001,7.31028E-005,0.00000E+000,-6.99801E-001,0.00000E+000,8,...........
501,502,-7.00207E-001,7.34644E-005,0.00000E+000,-6.99651E-001,0.00000E+000,8,...........
502,503,-7.00061E-001,7.39048E-005,0.00000E+000,-6.99501E-001,0.00000E+000,8,...........
503,504,-6.99864E-001,7.43994E-005,0.00000E+000,-6.99301E-001,0.00000E+000,8,...........
504,505,-6.99722E-001,7.48117E-005,0.00000E+000,-6.99151E-001,0.00000E+000,8,...........
505,506,-6.99571E-001,7.52394E-005,0.00000E+000,-6.99001E-001,0.00000E+000,8,...........
506,507,-6.99369E-001,7.57454E-005,0.00000E+000,-6.98801E-001,0.00000E+000,8,...........
507,508,-6.99230E-001,7.61612E-005,0.00000E+000,-6.98651E-001,0.00000E+000,8,...........
508,509,-6.99072E-001,7.65690E-005,0.00000E+000,-6.98501E-001,0.00000E+000,8,...........
509,510,-6.98875E-001,7.71283E-005,0.00000E+000,-6.98301E-001,0.00000E+000,8,...........
510,511,-6.98717E-001,7.75588E-005,0.00000E+000,-6.98151E-001,0.00000E+000,8,...........
511,512,-6.98565E-001,7.79447E-005,0.00000E+000,-6.98001E-001,0.00000E+000,8,...........
512,513,-6.98363E-001,7.84878E-005,0.00000E+000,-6.97801E-001,0.00000E+000,8,...........
513,514,-6.98217E-001,7.89376E-005,0.00000E+000,-6.97652E-001,0.00000E+000,8,...........
514,515,-6.98071E-001,7.93328E-005,0.00000E+000,-6.97501E-001,0.00000E+000,8,...........
515,516,-6.97870E-001,7.99288E-005,0.00000E+000,-6.97302E-001,0.00000E+000,8,...........
516,517,-6.97718E-001,8.03284E-005,0.00000E+000,-6.97152E-001,0.00000E+000,8,...........
517,518,-6.97564E-001,8.07760E-005,0.00000E+000,-6.97002E-001,0.00000E+000,8,...........
518,519,-6.97362E-001,8.12941E-005,0.00000E+000,-6.96802E-001,0.00000E+000,8,...........
519,520,-6.97216E-001,8.17517E-005,0.00000E+000,-6.96652E-001,0.00000E+000,8,...........
520,521,-6.97068E-001,8.21809E-005,0.00000E+000,-6.96502E-001,0.00000E+000,8,...........
521,522,-6.96872E-001,8.27574E-005,0.00000E+000,-6.96302E-001,0.00000E+000,8,...........
522,523,-6.96719E-001,8.31969E-005,0.00000E+000,-6.96152E-001,0.00000E+000,8,...........
523,524,-6.96569E-001,8.36033E-005,0.00000E+000,-6.96002E-001,0.00000E+000,8,...........
524,525,-6.96371E-001,8.41890E-005,0.00000E+000,-6.95802E-001,0.00000E+000,8,...........
525,526,-6.96224E-001,8.46262E-005,0.00000E+000,-6.95652E-001,0.00000E+000,8,...........
526,527,-6.96070E-001,8.51060E-005,0.00000E+000,-6.95502E-001,0.00000E+000,8,...........
527,528,-6.95875E-001,8.57102E-005,0.00000E+000,-6.95302E-001,0.00000E+000,8,...........
528,529,-6.95736E-001,8.60997E-005,0.00000E+000,-6.95152E-001,0.00000E+000,8,...........
529,530,-6.95529E-001,8.67322E-005,0.00000E+000,-6.94952E-001,0.00000E+000,8,...........
530,531,-6.95376E-001,8.71612E-005,0.00000E+000,-6.94802E-001,0.00000E+000,8,...........
531,532,-6.95223E-001,8.76165E-005,0.00000E+000,-6.94652E-001,0.00000E+000,8,...........
532,533,-6.95035E-001,8.82131E-005,0.00000E+000,-6.94452E-001,0.00000E+000,8,...........
533,534,-6.94870E-001,8.86532E-005,0.00000E+000,-6.94302E-001,0.00000E+000,8,...........
534,535,-6.94727E-001,8.91358E-005,0.00000E+000,-6.94152E-001,0.00000E+000,8,...........
535,536,-6.94505E-001,8.95196E-005,0.00000E+000,-6.93952E-001,0.00000E+000,9,...........
536,537,-6.94359E-001,8.99416E-005,0.00000E+000,-6.93802E-001,0.00000E+000,9,...........
537,538,-6.94214E-001,9.04173E-005,0.00000E+000,-6.93652E-001,0.00000E+000,9,...........
538,539,-6.94019E-001,9.10316E-005,0.00000E+000,-6.93452E-001,0.00000E+000,9,...........
539,540,-6.93866E-001,9.15147E-005,0.00000E+000,-6.93302E-001,0.00000E+000,9,...........
540,541,-6.93709E-001,9.19365E-005,0.00000E+000,-6.93152E-001,0.00000E+000,9,...........
541,542,-6.93513E-001,9.25673E-005,0.00000E+000,-6.92952E-001,0.00000E+000,9,...........
