Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over
1339,1339.97,-9.86874E-001,-3.02161E-005,0.00000E+000,-9.86050E-001,-7.80400E-005,7,...........
1340,1340.97,-9.87074E-001,-3.03036E-005,0.00000E+000,-9.86250E-001,2.21960E-004,7,...........
1341,1341.97,-9.87274E-001,-3.03586E-005,0.00000E+000,-9.86400E-001,2.21960E-004,7,...........
1342,1342.97,-9.87474E-001,-3.04361E-005,0.00000E+000,-9.86600E-001,2.19600E-005,7,...........
1343,1343.97,-9.87674E-001,-3.04886E-005,0.00000E+000,-9.86750E-001,2.19600E-005,7,...........
1344,1344.97,-9.87774E-001,-3.05436E-005,0.00000E+000,-9.86900E-001,1.21960E-004,7,...........
1345,1345.97,-9.87974E-001,-3.06236E-005,0.00000E+000,-9.87100E-001,2.21960E-004,7,...........
1346,1346.97,-9.88074E-001,-3.06711E-005,0.00000E+000,-9.87250E-001,1.21960E-004,7,...........
1347,1347.97,-9.88374E-001,-3.07336E-005,0.00000E+000,-9.87400E-001,4.21960E-004,7,...........
1348,1348.97,-9.88474E-001,-3.08111E-005,0.00000E+000,-9.87600E-001,1.21960E-004,7,...........
1349,1349.97,-9.88674E-001,-3.08686E-005,0.00000E+000,-9.87750E-001,2.21960E-004,7,...........
1350,1350.97,-9.88774E-001,-3.09261E-005,0.00000E+000,-9.87900E-001,4.21960E-004,7,...........
1351,1351.97,-9.88974E-001,-3.10061E-005,0.00000E+000,-9.88100E-001,-7.80400E-005,7,...........
1352,1352.97,-9.89174E-001,-3.10536E-005,0.00000E+000,-9.88250E-001,3.21960E-004,7,...........
1353,1353.97,-9.89274E-001,-3.11186E-005,0.00000E+000,-9.88400E-001,4.21960E-004,7,...........
1354,1354.97,-9.89474E-001,-3.11986E-005,0.00000E+000,-9.88600E-001,1.21960E-004,7,...........
1355,1355.97,-9.89674E-001,-3.12536E-005,0.00000E+000,-9.88750E-001,3.21960E-004,7,...........
1356,1356.97,-9.89774E-001,-3.13086E-005,0.00000E+000,-9.88900E-001,1.21960E-004,7,...........
1357,1357.97,-9.89974E-001,-3.13961E-005,0.00000E+000,-9.89100E-001,4.21960E-004,7,...........
1358,1358.97,-9.90074E-001,-3.14511E-005,0.00000E+000,-9.89250E-001,1.21960E-004,7,...........
1359,1359.97,-9.90174E-001,-3.15061E-005,0.00000E+000,-9.89400E-001,1.21960E-004,7,...........
1360,1360.97,-9.90474E-001,-3.15861E-005,0.00000E+000,-9.89600E-001,1.21960E-004,7,...........
1361,1361.97,-9.90674E-001,-3.16386E-005,0.00000E+000,-9.89750E-001,5.21960E-004,7,...........
1362,1362.97,-9.90674E-001,-3.17036E-005,0.00000E+000,-9.89900E-001,4.21960E-004,7,...........
1363,1363.97,-9.90874E-001,-3.17836E-005,0.00000E+000,-9.90100E-001,2.19600E-005,7,...........
1364,1364.97,-9.91074E-001,-3.18386E-005,0.00000E+000,-9.90250E-001,6.21960E-004,7,...........
1365,1365.97,-9.91274E-001,-3.18961E-005,0.00000E+000,-9.90400E-001,2.21960E-004,7,...........
1366,1366.97,-9.91374E-001,-3.19861E-005,0.00000E+000,-9.90600E-001,2.21960E-004,7,...........
1367,1367.97,-9.91574E-001,-3.20436E-005,0.00000E+000,-9.90750E-001,2.21960E-004,7,...........
1368,1368.97,-9.91774E-001,-3.20961E-005,0.00000E+000,-9.90900E-001,3.21960E-004,7,...........
1369,1369.97,-9.91974E-001,-3.21836E-005,0.00000E+000,-9.91100E-001,1.21960E-004,7,...........
1370,1370.97,-9.92074E-001,-3.22411E-005,0.00000E+000,-9.91250E-001,4.21960E-004,7,...........
1371,1371.97,-9.92274E-001,-3.23011E-005,0.00000E+000,-9.91400E-001,2.21960E-004,7,...........
1372,1372.97,-9.92474E-001,-3.23911E-005,0.00000E+000,-9.91600E-001,2.21960E-004,7,...........
1373,1373.97,-9.92674E-001,-3.24386E-005,0.00000E+000,-9.91750E-001,3.21960E-004,7,...........
1374,1374.97,-9.92774E-001,-3.24986E-005,0.00000E+000,-9.91900E-001,4.21960E-004,7,...........
1375,1375.97,-9.93074E-001,-3.25836E-005,0.00000E+000,-9.92100E-001,6.21960E-004,7,...........
1376,1376.97,-9.93074E-001,-3.26436E-005,0.00000E+000,-9.92250E-001,4.21960E-004,7,...........
1377,1377.97,-9.93174E-001,-3.27061E-005,0.00000E+000,-9.92400E-001,1.21960E-004,7,...........
1378,1378.97,-9.93574E-001,-3.27911E-005,0.00000E+000,-9.92600E-001,3.21960E-004,7,...........
1379,1379.97,-9.93574E-001,-3.28511E-005,0.00000E+000,-9.92750E-001,3.21960E-004,7,...........
1380,1380.97,-9.93774E-001,-3.28986E-005,0.00000E+000,-9.92900E-001,1.21960E-004,7,...........
1381,1381.97,-9.93974E-001,-3.29886E-005,0.00000E+000,-9.93100E-001,1.21960E-004,7,...........
1382,1382.97,-9.94174E-001,-3.30586E-005,0.00000E+000,-9.93250E-001,2.21960E-004,7,...........
1383,1383.97,-9.94274E-001,-3.31136E-005,0.00000E+000,-9.93400E-001,4.21960E-004,7,...........
1384,1384.97,-9.94474E-001,-3.31986E-005,0.00000E+000,-9.93600E-001,2.21960E-004,7,...........
1385,1385.97,-9.94574E-001,-3.32611E-005,0.00000E+000,-9.93750E-001,1.21960E-004,7,...........
1386,1386.97,-9.94774E-001,-3.33136E-005,0.00000E+000,-9.93900E-001,3.21960E-004,7,...........
1387,1387.97,-9.94974E-001,-3.34036E-005,0.00000E+000,-9.94100E-001,2.19600E-005,7,...........
1388,1388.97,-9.95074E-001,-3.34636E-005,0.00000E+000,-9.94250E-001,2.19600E-005,7,...........
1389,1389.97,-9.95174E-001,-3.35236E-005,0.00000E+000,-9.94400E-001,2.19600E-005,7,...........
1390,1390.97,-9.95474E-001,-3.36161E-005,0.00000E+000,-9.94600E-001,4.21960E-004,7,...........
1391,1391.97,-9.95574E-001,-3.36736E-005,0.00000E+000,-9.94750E-001,2.21960E-004,7,...........
1392,1392.97,-9.95674E-001,-3.37711E-005,0.00000E+000,-9.94950E-001,7.21960E-004,7,...........
1393,1393.97,-9.96074E-001,-3.38236E-005,0.00000E+000,-9.95100E-001,2.21960E-004,7,...........
1394,1394.97,-9.95974E-001,-3.38786E-005,0.00000E+000,-9.95250E-001,1.21960E-004,7,...........
1395,1395.97,-9.96274E-001,-3.39761E-005,0.00000E+000,-9.95450E-001,2.21960E-004,7,...........
1396,1396.97,-9.96374E-001,-3.40361E-005,0.00000E+000,-9.95600E-001,2.19600E-005,7,...........
1397,1397.97,-9.96574E-001,-3.40936E-005,0.00000E+000,-9.95750E-001,2.21960E-004,7,...........
1398,1398.97,-9.96774E-001,-3.41911E-005,0.00000E+000,-9.95950E-001,1.21960E-004,7,...........
1399,1399.97,-9.97074E-001,-3.42511E-005,0.00000E+000,-9.96100E-001,7.21960E-004,7,...........
1400,1400.96,-9.97174E-001,-3.43086E-005,0.00000E+000,-9.96250E-001,6.21960E-004,7,...........
1401,1401.96,-9.97274E-001,-3.44036E-005,0.00000E+000,-9.96450E-001,2.21960E-004,7,...........
1402,1402.96,-9.97474E-001,-3.44586E-005,0.00000E+000,-9.96600E-001,2.21960E-004,7,...........
1403,1403.96,-9.97674E-001,-3.45261E-005,0.00000E+000,-9.96750E-001,1.21960E-004,7,...........
1404,1404.96,-9.97774E-001,-3.46236E-005,0.00000E+000,-9.96950E-001,5.21960E-004,7,...........
1405,1405.96,-9.97974E-001,-3.46786E-005,0.00000E+000,-9.97100E-001,5.21960E-004,7,...........
1406,1406.96,-9.98174E-001,-3.47411E-005,0.00000E+000,-9.97250E-001,2.21960E-004,7,...........
1407,1407.96,-9.98274E-001,-3.48361E-005,0.00000E+000,-9.97450E-001,1.21960E-004,7,...........
1408,1408.96,-9.98474E-001,-3.49011E-005,0.00000E+000,-9.97600E-001,2.19600E-005,7,...........
1409,1409.96,-9.98574E-001,-3.49661E-005,0.00000E+000,-9.97750E-001,1.21960E-004,7,...........
1410,1410.96,-9.98874E-001,-3.50511E-005,0.00000E+000,-9.97950E-001,2.21960E-004,7,...........
1411,1411.96,-9.98974E-001,-3.51236E-005,0.00000E+000,-9.98100E-001,5.21960E-004,7,...........
1412,1412.96,-9.99074E-001,-3.51886E-005,0.00000E+000,-9.98250E-001,5.21960E-004,7,...........
1413,1413.96,-9.99274E-001,-3.52811E-005,0.00000E+000,-9.98450E-001,1.21960E-004,7,...........
1414,1414.96,-9.99474E-001,-3.53486E-005,0.00000E+000,-9.98600E-001,1.21960E-004,7,...........
1415,1415.96,-9.99574E-001,-3.54111E-005,0.00000E+000,-9.98750E-001,2.19600E-005,7,...........
1416,1416.96,-9.99774E-001,-3.55061E-005,0.00000E+000,-9.98950E-001,4.21960E-004,7,...........
1417,1417.96,-9.99874E-001,-3.55711E-005,0.00000E+000,-9.99100E-001,3.21960E-004,7,...........
1418,1418.96,-1.00017E+000,-3.56336E-005,0.00000E+000,-9.99250E-001,2.21960E-004,7,...........
1419,1419.96,-1.00027E+000,-3.57311E-005,0.00000E+000,-9.99450E-001,3.21960E-004,7,...........
1420,1420.96,-1.00047E+000,-3.57961E-005,0.00000E+000,-9.99600E-001,1.21960E-004,7,...........
1421,1421.96,-1.00057E+000,-3.58636E-005,0.00000E+000,-9.99750E-001,1.21960E-004,7,...........
1422,1422.96,-1.00077E+000,-3.59586E-005,0.00000E+000,-9.99950E-001,2.19600E-005,7,...........
1423,1423.96,-1.00077E+000,-3.60236E-005,0.00000E+000,-1.00010E+000,-7.80400E-005,7,...........
1424,1424.96,-1.00097E+000,-3.60936E-005,0.00000E+000,-1.00025E+000,2.19600E-005,7,...........
1425,1425.96,-1.00127E+000,-3.61936E-005,0.00000E+000,-1.00045E+000,1.21960E-004,7,...........
1426,1426.96,-1.00147E+000,-3.62561E-005,0.00000E+000,-1.00060E+000,3.21960E-004,7,...........
1427,1427.96,-1.00167E+000,-3.63186E-005,0.00000E+000,-1.00075E+000,1.21960E-004,7,...........
1428,1428.96,-1.00177E+000,-3.64236E-005,0.00000E+000,-1.00095E+000,2.21960E-004,7,...........
1429,1429.96,-1.00197E+000,-3.64811E-005,0.00000E+000,-1.00110E+000,1.21960E-004,7,...........
1430,1430.96,-1.00217E+000,-3.65561E-005,0.00000E+000,-1.00125E+000,1.21960E-004,7,...........
1431,1431.96,-1.00237E+000,-3.66511E-005,0.00000E+000,-1.00145E+000,7.21960E-004,7,...........
1432,1432.96,-1.00247E+000,-3.67236E-005,0.00000E+000,-1.00160E+000,2.21960E-004,7,...........
1433,1433.96,-1.00257E+000,-3.67886E-005,0.00000E+000,-1.00175E+000,2.19600E-005,7,...........
1434,1434.96,-1.00287E+000,-3.68936E-005,0.00000E+000,-1.00195E+000,2.21960E-004,7,...........
1435,1435.96,-1.00297E+000,-3.69561E-005,0.00000E+000,-1.00210E+000,7.21960E-004,7,...........
1436,1436.96,-1.00307E+000,-3.70261E-005,0.00000E+000,-1.00225E+000,2.19600E-005,7,...........
1437,1437.96,-1.00327E+000,-3.71286E-005,0.00000E+000,-1.00245E+000,1.21960E-004,7,...........
1438,1438.96,-1.00347E+000,-3.72011E-005,0.00000E+000,-1.00260E+000,-7.80400E-005,7,...........
1439,1439.96,-1.00357E+000,-3.72986E-005,0.00000E+000,-1.00280E+000,4.21960E-004,7,...........
1440,1440.96,-1.00377E+000,-3.73661E-005,0.00000E+000,-1.00295E+000,8.21960E-004,7,...........
1441,1441.96,-1.00387E+000,-3.74361E-005,0.00000E+000,-1.00310E+000,-7.80400E-005,7,...........
1442,1442.96,-1.00407E+000,-3.75411E-005,0.00000E+000,-1.00330E+000,1.21960E-004,7,...........
1443,1443.96,-1.00427E+000,-3.76136E-005,0.00000E+000,-1.00345E+000,-7.80400E-005,7,...........
1444,1444.96,-1.00437E+000,-3.76861E-005,0.00000E+000,-1.00360E+000,1.21960E-004,7,...........
1445,1445.96,-1.00467E+000,-3.77861E-005,0.00000E+000,-1.00380E+000,6.21960E-004,7,...........
1446,1446.96,-1.00477E+000,-3.78586E-005,0.00000E+000,-1.00395E+000,3.21960E-004,7,...........
1447,1447.96,-1.00487E+000,-3.79211E-005,0.00000E+000,-1.00410E+000,1.21960E-004,7,...........
1448,1448.96,-1.00507E+000,-3.80311E-005,0.00000E+000,-1.00430E+000,2.19600E-005,7,...........
1449,1449.96,-1.00527E+000,-3.80986E-005,0.00000E+000,-1.00445E+000,-7.80400E-005,7,...........
1450,1450.96,-1.00537E+000,-3.81761E-005,0.00000E+000,-1.00460E+000,-7.80400E-005,7,...........
1451,1451.96,-1.00567E+000,-3.82786E-005,0.00000E+000,-1.00480E+000,1.21960E-004,7,...........
1452,1452.96,-1.00577E+000,-3.83561E-005,0.00000E+000,-1.00495E+000,2.21960E-004,7,...........
1453,1453.96,-1.00597E+000,-3.84186E-005,0.00000E+000,-1.00510E+000,1.21960E-004,7,...........
1454,1454.96,-1.00617E+000,-3.85261E-005,0.00000E+000,-1.00530E+000,1.21960E-004,7,...........
1455,1455.96,-1.00627E+000,-3.86011E-005,0.00000E+000,-1.00545E+000,6.21960E-004,7,...........
1456,1456.96,-1.00657E+000,-3.86761E-005,0.00000E+000,-1.00560E+000,5.21960E-004,7,...........
1457,1457.96,-1.00667E+000,-3.87811E-005,0.00000E+000,-1.00580E+000,3.21960E-004,7,...........
1458,1458.96,-1.00687E+000,-3.88586E-005,0.00000E+000,-1.00595E+000,1.21960E-004,7,...........
1459,1459.96,-1.00697E+000,-3.89286E-005,0.00000E+000,-1.00610E+000,1.21960E-004,7,...........
1460,1460.96,-1.00707E+000,-3.90286E-005,0.00000E+000,-1.00630E+000,3.21960E-004,7,...........
1461,1461.96,-1.00727E+000,-3.91111E-005,0.00000E+000,-1.00645E+000,2.19600E-005,7,...........
1462,1462.96,-1.00737E+000,-3.91811E-005,0.00000E+000,-1.00660E+000,5.21960E-004,7,...........
1463,1463.96,-1.00757E+000,-3.92936E-005,0.00000E+000,-1.00680E+000,-7.80400E-005,7,...........
1464,1464.96,-1.00777E+000,-3.93736E-005,0.00000E+000,-1.00695E+000,4.21960E-004,7,...........
1465,1465.96,-1.00787E+000,-3.94436E-005,0.00000E+000,-1.00710E+000,-7.80400E-005,7,...........
1466,1466.96,-1.00817E+000,-3.95536E-005,0.00000E+000,-1.00730E+000,1.21960E-004,7,...........
1467,1467.96,-1.00837E+000,-3.96261E-005,0.00000E+000,-1.00745E+000,2.21960E-004,7,...........
1468,1468.96,-1.00847E+000,-3.97086E-005,0.00000E+000,-1.00760E+000,4.21960E-004,7,...........
1469,1469.96,-1.00857E+000,-3.98136E-005,0.00000E+000,-1.00780E+000,2.19600E-005,7,...........
1470,1470.96,-1.00877E+000,-3.98861E-005,0.00000E+000,-1.00795E+000,3.21960E-004,7,...........
1471,1471.96,-1.00877E+000,-3.99661E-005,0.00000E+000,-1.00810E+000,2.21960E-004,7,...........
1472,1472.96,-1.00907E+000,-4.00736E-005,0.00000E+000,-1.00830E+000,2.19600E-005,7,...........
1473,1473.96,-1.00937E+000,-4.01536E-005,0.00000E+000,-1.00845E+000,4.21960E-004,7,...........
1474,1474.96,-1.00947E+000,-4.02436E-005,0.00000E+000,-1.00860E+000,5.21960E-004,7,...........
1475,1475.96,-1.00957E+000,-4.03461E-005,0.00000E+000,-1.00880E+000,-7.80400E-005,7,...........
1476,1476.96,-1.00977E+000,-4.04311E-005,0.00000E+000,-1.00895E+000,1.21960E-004,7,...........
1477,1477.96,-1.00997E+000,-4.05011E-005,0.00000E+000,-1.00910E+000,2.19600E-005,7,...........
1478,1478.96,-1.01007E+000,-4.06111E-005,0.00000E+000,-1.00930E+000,3.21960E-004,7,...........
1479,1479.96,-1.01017E+000,-4.06936E-005,0.00000E+000,-1.00945E+000,-7.80400E-005,7,...........
1480,1480.96,-1.01027E+000,-4.07786E-005,0.00000E+000,-1.00960E+000,3.21960E-004,7,...........
1481,1481.96,-1.01077E+000,-4.08886E-005,0.00000E+000,-1.00980E+000,4.21960E-004,7,...........
1482,1482.96,-1.01077E+000,-4.09786E-005,0.00000E+000,-1.00995E+000,1.21960E-004,7,...........
1483,1483.96,-1.01097E+000,-4.10561E-005,0.00000E+000,-1.01010E+000,3.21960E-004,7,...........
1484,1484.96,-1.01117E+000,-4.11736E-005,0.00000E+000,-1.01030E+000,1.21960E-004,7,...........
1485,1485.96,-1.01127E+000,-4.12536E-005,0.00000E+000,-1.01045E+000,1.21960E-004,7,...........
1486,1486.96,-1.01147E+000,-4.13361E-005,0.00000E+000,-1.01060E+000,2.21960E-004,7,...........
1487,1487.96,-1.01177E+000,-4.14511E-005,0.00000E+000,-1.01080E+000,7.21960E-004,7,...........
1488,1488.96,-1.01187E+000,-4.15336E-005,0.00000E+000,-1.01095E+000,-7.80400E-005,7,...........
1489,1489.96,-1.01197E+000,-4.16486E-005,0.00000E+000,-1.01115E+000,1.21960E-004,7,...........
1490,1490.96,-1.01217E+000,-4.17336E-005,0.00000E+000,-1.01130E+000,3.21960E-004,7,...........
1491,1491.96,-1.01237E+000,-4.18161E-005,0.00000E+000,-1.01145E+000,2.21960E-004,7,...........
1492,1492.96,-1.01247E+000,-4.19311E-005,0.00000E+000,-1.01165E+000,2.19600E-005,7,...........
1493,1493.96,-1.01267E+000,-4.20186E-005,0.00000E+000,-1.01180E+000,5.21960E-004,7,...........
1494,1494.96,-1.01277E+000,-4.21011E-005,0.00000E+000,-1.01195E+000,1.21960E-004,7,...........
1495,1495.96,-1.01297E+000,-4.22186E-005,0.00000E+000,-1.01215E+000,1.21960E-004,7,...........
1496,1496.96,-1.01317E+000,-4.23061E-005,0.00000E+000,-1.01230E+000,1.21960E-004,7,...........
1497,1497.96,-1.01327E+000,-4.23911E-005,0.00000E+000,-1.01245E+000,1.21960E-004,7,...........
1498,1498.96,-1.01347E+000,-4.25136E-005,0.00000E+000,-1.01265E+000,3.21960E-004,7,...........
1499,1499.96,-1.01367E+000,-4.26011E-005,0.00000E+000,-1.01280E+000,2.19600E-005,7,...........
1500,1500.96,-1.01377E+000,-4.26836E-005,0.00000E+000,-1.01295E+000,2.21960E-004,7,...........
1501,1501.96,-1.01407E+000,-4.28061E-005,0.00000E+000,-1.01315E+000,2.21960E-004,7,...........
1502,1502.96,-1.01397E+000,-4.28886E-005,0.00000E+000,-1.01330E+000,-7.80400E-005,7,...........
1503,1503.96,-1.01427E+000,-4.29711E-005,0.00000E+000,-1.01345E+000,6.21960E-004,7,...........
1504,1504.96,-1.01437E+000,-4.31086E-005,0.00000E+000,-1.01365E+000,2.21960E-004,7,...........
1505,1505.96,-1.01467E+000,-4.31861E-005,0.00000E+000,-1.01380E+000,2.21960E-004,7,...........
1506,1506.96,-1.01487E+000,-4.32761E-005,0.00000E+000,-1.01395E+000,2.19600E-005,7,...........
1507,1507.96,-1.01497E+000,-4.33986E-005,0.00000E+000,-1.01415E+000,1.21960E-004,7,...........
1508,1508.96,-1.01517E+000,-4.34861E-005,0.00000E+000,-1.01430E+000,2.21960E-004,7,...........
1509,1509.96,-1.01527E+000,-4.35861E-005,0.00000E+000,-1.01445E+000,1.21960E-004,7,...........
1510,1510.96,-1.01537E+000,-4.37011E-005,0.00000E+000,-1.01465E+000,-7.80400E-005,7,...........
1511,1511.96,-1.01567E+000,-4.37961E-005,0.00000E+000,-1.01480E+000,3.21960E-004,7,...........
1512,1512.96,-1.01567E+000,-4.38836E-005,0.00000E+000,-1.01495E+000,1.21960E-004,7,...........
1513,1513.96,-1.01607E+000,-4.40086E-005,0.00000E+000,-1.01515E+000,6.21960E-004,7,...........
1514,1514.96,-1.01627E+000,-4.41011E-005,0.00000E+000,-1.01530E+000,1.21960E-004,7,...........
1515,1515.96,-1.01637E+000,-4.41911E-005,0.00000E+000,-1.01545E+000,-7.80400E-005,7,...........
1516,1516.96,-1.01647E+000,-4.43261E-005,0.00000E+000,-1.01565E+000,5.21960E-004,7,...........
1517,1517.96,-1.01657E+000,-4.44111E-005,0.00000E+000,-1.01580E+000,2.21960E-004,7,...........
1518,1518.96,-1.01687E+000,-4.45036E-005,0.00000E+000,-1.01595E+000,3.21960E-004,7,...........
1519,1519.96,-1.01697E+000,-4.46336E-005,0.00000E+000,-1.01615E+000,2.19600E-005,7,...........
1520,1520.96,-1.01717E+000,-4.47236E-005,0.00000E+000,-1.01630E+000,3.21960E-004,7,...........
1521,1521.96,-1.01727E+000,-4.48211E-005,0.00000E+000,-1.01645E+000,1.21960E-004,7,...........
1522,1522.96,-1.01747E+000,-4.49511E-005,0.00000E+000,-1.01665E+000,2.19600E-005,7,...........
1523,1523.96,-1.01767E+000,-4.50411E-005,0.00000E+000,-1.01680E+000,1.21960E-004,7,...........
1524,1524.96,-1.01777E+000,-4.51361E-005,0.00000E+000,-1.01695E+000,2.21960E-004,7,...........
1525,1525.96,-1.01787E+000,-4.52636E-005,0.00000E+000,-1.01715E+000,2.19600E-005,7,...........
1526,1526.96,-1.01807E+000,-4.53611E-005,0.00000E+000,-1.01730E+000,2.19600E-005,7,...........
1527,1527.96,-1.01837E+000,-4.54561E-005,0.00000E+000,-1.01745E+000,2.21960E-004,7,...........
1528,1528.96,-1.01847E+000,-4.55886E-005,0.00000E+000,-1.01765E+000,3.21960E-004,7,...........
1529,1529.96,-1.01857E+000,-4.56811E-005,0.00000E+000,-1.01780E+000,2.21960E-004,7,...........
1530,1530.96,-1.01877E+000,-4.57836E-005,0.00000E+000,-1.01795E+000,1.21960E-004,7,...........
1531,1531.96,-1.01907E+000,-4.59161E-005,0.00000E+000,-1.01815E+000,1.21960E-004,7,...........
1532,1532.96,-1.01907E+000,-4.60136E-005,0.00000E+000,-1.01830E+000,2.19600E-005,7,...........
1533,1533.96,-1.01927E+000,-4.61086E-005,0.00000E+000,-1.01845E+000,1.21960E-004,7,...........
1534,1534.96,-1.01957E+000,-4.62511E-005,0.00000E+000,-1.01865E+000,4.21960E-004,7,...........
1535,1535.96,-1.01957E+000,-4.63436E-005,0.00000E+000,-1.01880E+000,4.21960E-004,7,...........
1536,1536.96,-1.01977E+000,-4.64811E-005,0.00000E+000,-1.01900E+000,1.21960E-004,7,...........
1537,1537.96,-1.01997E+000,-4.65786E-005,0.00000E+000,-1.01915E+000,-7.80400E-005,7,...........
1538,1538.96,-1.02007E+000,-4.66836E-005,0.00000E+000,-1.01930E+000,1.21960E-004,7,...........
1539,1539.96,-1.02027E+000,-4.68236E-005,0.00000E+000,-1.01950E+000,1.21960E-004,7,...........
1540,1540.96,-1.02047E+000,-4.69261E-005,0.00000E+000,-1.01965E+000,6.21960E-004,7,...........
1541,1541.96,-1.02067E+000,-4.70286E-005,0.00000E+000,-1.01980E+000,2.21960E-004,7,...........
1542,1542.96,-1.02097E+000,-4.71686E-005,0.00000E+000,-1.02000E+000,3.21960E-004,7,...........
1543,1543.96,-1.02097E+000,-4.72661E-005,0.00000E+000,-1.02015E+000,2.21960E-004,7,...........
1544,1544.96,-1.02127E+000,-4.73736E-005,0.00000E+000,-1.02030E+000,6.21960E-004,7,...........
1545,1545.96,-1.02127E+000,-4.75136E-005,0.00000E+000,-1.02050E+000,1.21960E-004,7,...........
1546,1546.96,-1.02147E+000,-4.76186E-005,0.00000E+000,-1.02065E+000,2.19600E-005,7,...........
1547,1547.96,-1.02157E+000,-4.77186E-005,0.00000E+000,-1.02080E+000,1.21960E-004,7,...........
1548,1548.96,-1.02197E+000,-4.78611E-005,0.00000E+000,-1.02100E+000,1.21960E-004,7,...........
1549,1549.96,-1.02197E+000,-4.79736E-005,0.00000E+000,-1.02115E+000,2.19600E-005,7,...........
1550,1550.96,-1.02207E+000,-4.80811E-005,0.00000E+000,-1.02130E+000,2.19600E-005,7,...........
1551,1551.96,-1.02227E+000,-4.82336E-005,0.00000E+000,-1.02150E+000,1.21960E-004,7,...........
1552,1552.96,-1.02257E+000,-4.83386E-005,0.00000E+000,-1.02165E+000,6.21960E-004,7,...........
1553,1553.96,-1.02257E+000,-4.84361E-005,0.00000E+000,-1.02180E+000,-1.78040E-004,7,...........
1554,1554.96,-1.02277E+000,-4.85861E-005,0.00000E+000,-1.02200E+000,2.19600E-005,7,...........
1555,1555.96,-1.02297E+000,-4.86886E-005,0.00000E+000,-1.02215E+000,2.19600E-005,7,...........
1556,1556.96,-1.02307E+000,-4.87986E-005,0.00000E+000,-1.02230E+000,-1.78040E-004,7,...........
1557,1557.96,-1.02337E+000,-4.89461E-005,0.00000E+000,-1.02250E+000,4.21960E-004,7,...........
1558,1558.96,-1.02337E+000,-4.90536E-005,0.00000E+000,-1.02265E+000,2.19600E-005,7,...........
1559,1559.96,-1.02357E+000,-4.91686E-005,0.00000E+000,-1.02280E+000,1.21960E-004,7,...........
1560,1560.96,-1.02377E+000,-4.93161E-005,0.00000E+000,-1.02300E+000,2.21960E-004,7,...........
1561,1561.96,-1.02387E+000,-4.94311E-005,0.00000E+000,-1.02315E+000,2.19600E-005,7,...........
1562,1562.96,-1.02407E+000,-4.95361E-005,0.00000E+000,-1.02330E+000,6.21960E-004,7,...........
1563,1563.96,-1.02427E+000,-4.96861E-005,0.00000E+000,-1.02350E+000,1.21960E-004,7,...........
1564,1564.96,-1.02447E+000,-4.97911E-005,0.00000E+000,-1.02365E+000,1.21960E-004,7,...........
1565,1565.96,-1.02447E+000,-4.99061E-005,0.00000E+000,-1.02380E+000,2.19600E-005,7,...........
1566,1566.96,-1.02477E+000,-5.00611E-005,0.00000E+000,-1.02400E+000,3.21960E-004,7,...........
1567,1567.96,-1.02497E+000,-5.01711E-005,0.00000E+000,-1.02415E+000,4.21960E-004,7,...........
1568,1568.96,-1.02507E+000,-5.02886E-005,0.00000E+000,-1.02430E+000,-7.80400E-005,7,...........
1569,1569.96,-1.02527E+000,-5.04461E-005,0.00000E+000,-1.02450E+000,1.21960E-004,7,...........
1570,1570.96,-1.02557E+000,-5.05536E-005,0.00000E+000,-1.02465E+000,1.21960E-004,7,...........
1571,1571.96,-1.02577E+000,-5.06761E-005,0.00000E+000,-1.02480E+000,4.21960E-004,7,...........
1572,1572.96,-1.02577E+000,-5.08386E-005,0.00000E+000,-1.02500E+000,-7.80400E-005,7,...........
1573,1573.96,-1.02607E+000,-5.09511E-005,0.00000E+000,-1.02515E+000,4.21960E-004,7,...........
1574,1574.96,-1.02617E+000,-5.10661E-005,0.00000E+000,-1.02530E+000,5.21960E-004,7,...........
1575,1575.96,-1.02637E+000,-5.12286E-005,0.00000E+000,-1.02550E+000,2.21960E-004,7,...........
1576,1576.96,-1.02647E+000,-5.13411E-005,0.00000E+000,-1.02565E+000,1.21960E-004,7,...........
1577,1577.96,-1.02657E+000,-5.14561E-005,0.00000E+000,-1.02580E+000,3.21960E-004,7,...........
1578,1578.96,-1.02677E+000,-5.16186E-005,0.00000E+000,-1.02600E+000,2.19600E-005,7,...........
1579,1579.96,-1.02687E+000,-5.17336E-005,0.00000E+000,-1.02615E+000,2.19600E-005,7,...........
1580,1580.96,-1.02707E+000,-5.18486E-005,0.00000E+000,-1.02630E+000,7.21960E-004,7,...........
1581,1581.96,-1.02727E+000,-5.20236E-005,0.00000E+000,-1.02650E+000,1.21960E-004,7,...........
1582,1582.96,-1.02747E+000,-5.21361E-005,0.00000E+000,-1.02665E+000,1.21960E-004,7,...........
1583,1583.96,-1.02767E+000,-5.23036E-005,0.00000E+000,-1.02685E+000,-1.78040E-004,7,...........
1584,1584.96,-1.02787E+000,-5.24211E-005,0.00000E+000,-1.02700E+000,6.21960E-004,7,...........
1585,1585.96,-1.02787E+000,-5.25436E-005,0.00000E+000,-1.02715E+000,-7.80400E-005,7,...........
1586,1586.96,-1.02807E+000,-5.27086E-005,0.00000E+000,-1.02735E+000,1.21960E-004,7,...........
1587,1587.96,-1.02817E+000,-5.28311E-005,0.00000E+000,-1.02750E+000,2.19600E-005,7,...........
